poi_id,name,lat,lon,poi_group,poi_category,amenity,tourism,historic,leisure,geometry,mapped_node_id,distance_to_node_m,mapped_node_lon,mapped_node_lat
5103810805,1453 Cafe,41.01777,28.929053,food,amenity:cafe,cafe,,,,POINT (28.929053 41.01777),1059137459,32.96838106740946,28.9294139,41.0178873
5115937988,7 Gün Kahve Cafe,41.010153,28.929154,food,amenity:cafe,cafe,,,,POINT (28.929154 41.010153),1057574424,6.4304156116257465,28.9291396,41.0102098
5113480876,Abu abdo,41.020302,28.948558,food,amenity:cafe,cafe,,,,POINT (28.948558 41.020302),4884590237,14.734379031758523,28.9486571,41.0204114
5106133718,Afrikano Cafe,41.011579,28.938206,food,amenity:cafe,cafe,,,,POINT (28.938206 41.011579),316964804,31.959001769127465,28.9378492,41.0116796
5081265962,Akasya Cafe ve Kebap,41.013444,28.944685,food,amenity:cafe,cafe,,,,POINT (28.944685 41.013444),1059239841,15.384494529905078,28.9448308,41.0133601
6354022385,Akin Büfe,41.009567,28.966295,food,amenity:cafe,cafe,,,,POINT (28.966295 41.009567),3802207357,11.285016477551206,28.966419,41.0096063
5113620718,Ala turcs coffe point,41.012501,28.978648,food,amenity:cafe,cafe,,,,POINT (28.978648 41.012501),31678593,11.020084308436875,28.9785492,41.0124357
5107245415,Albayrak Kafe,41.00661,28.924246,food,amenity:cafe,cafe,,,,POINT (28.924246 41.00661),12723110489,19.30750950514594,28.9240197,41.0066414
11107630706,AlengiR Cafe,41.023298,28.960653,food,amenity:cafe,cafe,,,,POINT (28.960653 41.023298),10613834524,10.951039581780334,28.9606181,41.0233929
5581334622,Ali Baba Kanaat Lokantası,41.015246,28.963464,food,amenity:cafe,cafe,,,,POINT (28.963464 41.015246),10073446335,15.757783565808703,28.9634281,41.0151069
5115937365,Ali Paşa Konağı,41.006899,28.934957,food,amenity:cafe,cafe,,,,POINT (28.934957 41.006899),1057577362,13.4193524943462,28.9349727,41.0067789
5111215141,Altay Büfe,41.006018,28.938578,food,amenity:cafe,cafe,,,,POINT (28.938578 41.006018),1058893937,5.302869698076908,28.938532,41.0059853
5244801919,Altonita Marmara Cafe,41.003143,28.975018,food,amenity:cafe,cafe,,,,POINT (28.975018 41.003143),13530207352,7.088277797786596,28.9750438,41.0030823
5113615116,Altın marpuç cafe,41.030552,28.938668,food,amenity:cafe,cafe,,,,POINT (28.938668 41.030552),1064575075,18.635692018024326,28.9384662,41.0304819
5081442494,Ammoti Nargile Cafe,41.02341,28.960555,food,amenity:cafe,cafe,,,,POINT (28.960555 41.02341),10613834524,5.624615138547448,28.9606181,41.0233929
5108843722,Anatolian House Cafe,41.008467,28.973879,food,amenity:cafe,cafe,,,,POINT (28.973879 41.008467),13431435318,22.10735788962669,28.9739224,41.0082709
5112750832,Anemas Cafe,41.038212,28.941596,food,amenity:cafe,cafe,,,,POINT (28.941596 41.038212),10610579914,11.465682705098512,28.9414885,41.0382757
5110342145,Anit kafe,41.014798,28.960412,food,amenity:cafe,cafe,,,,POINT (28.960412 41.014798),1936898032,27.12025000597796,28.960726,41.0147401
